Method,Instance,N,K,Q,Cost,Optimal_Value,Optimality_Gap(%),Processing_Time(s)
My-Euristich,XML100_1132_17,100,0,51,None,25103.0,100.0,0.000008
My-Euristich,XML100_1132_18,100,0,60,None,20949.0,100.0,0.000006
My-Euristich,XML100_1132_19,100,0,56,None,17346.0,100.0,0.000005
My-Euristich,XML100_1132_20,100,0,46,None,23974.0,100.0,0.000011
My-Euristich,XML100_1132_21,100,0,59,None,17508.0,100.0,0.000013
My-Euristich,XML100_1132_22,100,0,56,None,19590.0,100.0,0.000012
My-Euristich,XML100_1132_23,100,0,53,None,20438.0,100.0,0.000006
My-Euristich,XML100_1132_24,100,0,42,None,20579.0,100.0,0.000011
My-Euristich,XML100_1132_25,100,0,53,None,18475.0,100.0,0.000019
My-Euristich,XML100_1132_26,100,0,42,None,30772.0,100.0,0.000008
My-Euristich,XML100_1132_27,100,0,56,None,20061.0,100.0,0.000006
My-Euristich,XML100_1133_01,100,0,75,None,14460.0,100.0,0.000005
My-Euristich,XML100_1133_02,100,0,72,None,12924.0,100.0,0.000009
My-Euristich,XML100_1133_03,100,0,92,None,15679.0,100.0,0.000010
My-Euristich,XML100_1133_04,100,0,65,None,16426.0,100.0,0.000007
My-Euristich,XML100_1133_05,100,0,77,None,14906.0,100.0,0.000006
My-Euristich,XML100_1133_06,100,0,73,None,15686.0,100.0,0.000006
My-Euristich,XML100_1133_07,100,0,84,None,12350.0,100.0,0.000015
My-Euristich,XML100_1133_08,100,0,79,None,12159.0,100.0,0.000007
My-Euristich,XML100_1133_09,100,0,61,None,18490.0,100.0,0.000006
My-Euristich,XML100_1133_10,100,0,72,None,15157.0,100.0,0.000006
My-Euristich,XML100_1133_11,100,0,77,None,13338.0,100.0,0.000031
My-Euristich,XML100_1133_12,100,0,60,None,19428.0,100.0,0.000017
My-Euristich,XML100_1133_13,100,0,94,None,12315.0,100.0,0.000006
My-Euristich,XML100_1133_14,100,0,72,None,15989.0,100.0,0.000008
My-Euristich,XML100_1133_15,100,0,64,None,19519.0,100.0,0.000010
My-Euristich,XML100_1133_16,100,0,67,None,14622.0,100.0,0.000013
My-Euristich,XML100_1133_17,100,0,62,None,21858.0,100.0,0.000006
My-Euristich,XML100_1133_18,100,0,82,None,14671.0,100.0,0.000005
My-Euristich,XML100_1133_19,100,0,73,None,18249.0,100.0,0.000007
My-Euristich,XML100_1133_20,100,0,75,None,13549.0,100.0,0.000021
My-Euristich,XML100_1133_21,100,0,78,None,16566.0,100.0,0.000007
My-Euristich,XML100_1133_22,100,0,71,None,15247.0,100.0,0.000006
My-Euristich,XML100_1133_23,100,0,74,None,16623.0,100.0,0.000005
My-Euristich,XML100_1133_24,100,0,64,None,14289.0,100.0,0.000010
My-Euristich,XML100_1133_25,100,0,71,None,16367.0,100.0,0.000010
My-Euristich,XML100_1133_26,100,0,73,None,19592.0,100.0,0.000007
My-Euristich,XML100_1133_27,100,0,91,None,13480.0,100.0,0.000006
My-Euristich,XML100_1134_01,100,0,103,None,12191.0,100.0,0.000006
My-Euristich,XML100_1134_02,100,0,94,None,12769.0,100.0,0.000012
My-Euristich,XML100_1134_03,100,0,104,None,13960.0,100.0,0.000007
My-Euristich,XML100_1134_04,100,0,103,None,13924.0,100.0,0.000006
My-Euristich,XML100_1134_05,100,0,119,None,13370.0,100.0,0.000007
My-Euristich,XML100_1134_06,100,0,100,None,11310.0,100.0,0.000011
My-Euristich,XML100_1134_07,100,0,110,None,15415.0,100.0,0.000008
My-Euristich,XML100_1134_08,100,0,112,None,12357.0,100.0,0.000007
My-Euristich,XML100_1134_09,100,0,102,None,14098.0,100.0,0.000006
My-Euristich,XML100_1134_10,100,0,97,None,13001.0,100.0,0.000006
My-Euristich,XML100_1134_11,100,0,89,None,12358.0,100.0,0.000008
My-Euristich,XML100_1134_12,100,0,110,None,12805.0,100.0,0.000007
My-Euristich,XML100_1134_13,100,0,91,None,13145.0,100.0,0.000016
My-Euristich,XML100_1134_14,100,0,116,None,12682.0,100.0,0.000008
My-Euristich,XML100_1134_15,100,0,113,None,13334.0,100.0,0.000025
My-Euristich,XML100_1134_16,100,0,107,None,11670.0,100.0,0.000006
My-Euristich,XML100_1134_17,100,0,90,None,14796.0,100.0,0.000006
My-Euristich,XML100_1134_18,100,0,105,None,12913.0,100.0,0.000005
My-Euristich,XML100_1134_19,100,0,113,None,11938.0,100.0,0.000010
My-Euristich,XML100_1134_20,100,0,96,None,14682.0,100.0,0.000009
My-Euristich,XML100_1134_21,100,0,110,None,11962.0,100.0,0.000006
My-Euristich,XML100_1134_22,100,0,113,None,12896.0,100.0,0.000005
My-Euristich,XML100_1134_23,100,0,93,None,13265.0,100.0,0.000005
My-Euristich,XML100_1134_24,100,0,93,None,17340.0,100.0,0.000011
My-Euristich,XML100_1134_25,100,0,95,None,13759.0,100.0,0.000006
My-Euristich,XML100_1134_26,100,0,117,None,13465.0,100.0,0.000005
My-Euristich,XML100_1134_27,100,0,108,None,13584.0,100.0,0.000006
My-Euristich,XML100_1135_01,100,0,150,None,11220.0,100.0,0.000012
My-Euristich,XML100_1135_02,100,0,159,None,10093.0,100.0,0.000010
My-Euristich,XML100_1135_03,100,0,181,None,10123.0,100.0,0.000005
My-Euristich,XML100_1135_04,100,0,176,None,10103.0,100.0,0.000006
My-Euristich,XML100_1135_05,100,0,132,None,13149.0,100.0,0.000005
My-Euristich,XML100_1135_06,100,0,157,None,10467.0,100.0,0.000032
My-Euristich,XML100_1135_07,100,0,143,None,10967.0,100.0,0.000008
My-Euristich,XML100_1135_08,100,0,130,None,10974.0,100.0,0.000009
My-Euristich,XML100_1135_09,100,0,181,None,9424.0,100.0,0.000007
My-Euristich,XML100_1135_10,100,0,148,None,9686.0,100.0,0.000031
My-Euristich,XML100_1135_11,100,0,119,None,10765.0,100.0,0.000010
My-Euristich,XML100_1135_12,100,0,122,None,11700.0,100.0,0.000006
My-Euristich,XML100_1135_13,100,0,135,None,11606.0,100.0,0.000006
My-Euristich,XML100_1135_14,100,0,176,None,9495.0,100.0,0.000013
My-Euristich,XML100_1135_15,100,0,155,None,9056.0,100.0,0.000009
My-Euristich,XML100_1135_16,100,0,129,None,12509.0,100.0,0.000008
My-Euristich,XML100_1135_17,100,0,132,None,10351.0,100.0,0.000006
My-Euristich,XML100_1135_18,100,0,184,None,9883.0,100.0,0.000007
My-Euristich,XML100_1135_19,100,0,130,None,11825.0,100.0,0.000020
My-Euristich,XML100_1135_20,100,0,162,None,9648.0,100.0,0.000008
My-Euristich,XML100_1135_21,100,0,158,None,9534.0,100.0,0.000006
My-Euristich,XML100_1135_22,100,0,169,None,9644.0,100.0,0.000006
My-Euristich,XML100_1135_23,100,0,172,None,9555.0,100.0,0.000027
My-Euristich,XML100_1135_24,100,0,185,None,9492.0,100.0,0.000009
My-Euristich,XML100_1135_25,100,0,193,None,8970.0,100.0,0.000006
My-Euristich,XML100_1135_26,100,0,159,None,12154.0,100.0,0.000006
My-Euristich,XML100_1135_27,100,0,171,None,9771.0,100.0,0.000007
My-Euristich,XML100_1136_01,100,0,332,None,7935.0,100.0,0.000012
My-Euristich,XML100_1136_02,100,0,329,None,8096.0,100.0,0.000006
My-Euristich,XML100_1136_03,100,0,206,None,9526.0,100.0,0.000006
My-Euristich,XML100_1136_04,100,0,279,None,9261.0,100.0,0.000011
My-Euristich,XML100_1136_05,100,0,297,None,8475.0,100.0,0.000040
My-Euristich,XML100_1136_06,100,0,224,None,9936.0,100.0,0.000007
My-Euristich,XML100_1136_07,100,0,205,None,10399.0,100.0,0.000008
My-Euristich,XML100_1136_08,100,0,263,None,9060.0,100.0,0.000006
My-Euristich,XML100_1136_09,100,0,254,None,8541.0,100.0,0.000029
My-Euristich,XML100_1136_10,100,0,233,None,8505.0,100.0,0.000009
My-Euristich,XML100_1136_11,100,0,244,None,9102.0,100.0,0.000008
My-Euristich,XML100_1136_12,100,0,367,None,8335.0,100.0,0.000007
My-Euristich,XML100_1136_13,100,0,368,None,7939.0,100.0,0.000036
My-Euristich,XML100_1136_14,100,0,197,None,9485.0,100.0,0.000007
My-Euristich,XML100_1136_15,100,0,199,None,10433.0,100.0,0.000005
My-Euristich,XML100_1136_16,100,0,198,None,9377.0,100.0,0.000005
My-Euristich,XML100_1136_17,100,0,301,None,8955.0,100.0,0.000007
My-Euristich,XML100_1136_18,100,0,354,None,8316.0,100.0,0.000010
My-Euristich,XML100_1136_19,100,0,351,None,9050.0,100.0,0.000007
My-Euristich,XML100_1136_20,100,0,363,None,8382.0,100.0,0.000006
My-Euristich,XML100_1136_21,100,0,335,None,8150.0,100.0,0.000007
My-Euristich,XML100_1136_22,100,0,278,None,8691.0,100.0,0.000013
My-Euristich,XML100_1136_23,100,0,248,None,8751.0,100.0,0.000007
My-Euristich,XML100_1136_24,100,0,333,None,8610.0,100.0,0.000006
My-Euristich,XML100_1136_25,100,0,270,None,9535.0,100.0,0.000006
My-Euristich,XML100_1136_26,100,0,342,None,7832.0,100.0,0.000010
My-Euristich,XML100_1136_27,100,0,281,None,9376.0,100.0,0.000009
My-Euristich,XML100_1141_01,100,0,243,None,25196.0,100.0,0.000006
My-Euristich,XML100_1141_02,100,0,230,None,29875.0,100.0,0.000005
My-Euristich,XML100_1141_03,100,0,158,None,35593.0,100.0,0.000009
My-Euristich,XML100_1141_04,100,0,189,None,25031.0,100.0,0.000014
My-Euristich,XML100_1141_05,100,0,172,None,30071.0,100.0,0.000008
My-Euristich,XML100_1141_06,100,0,224,None,32622.0,100.0,0.000008
My-Euristich,XML100_1141_07,100,0,217,None,34567.0,100.0,0.000007
My-Euristich,XML100_1141_08,100,0,203,None,28504.0,100.0,0.000019
My-Euristich,XML100_1141_09,100,0,157,None,39896.0,100.0,0.000009
My-Euristich,XML100_1141_10,100,0,196,None,36861.0,100.0,0.000006
My-Euristich,XML100_1141_11,100,0,251,None,26011.0,100.0,0.000007
My-Euristich,XML100_1141_12,100,0,206,None,26926.0,100.0,0.000014
My-Euristich,XML100_1141_13,100,0,222,None,22189.0,100.0,0.000012
My-Euristich,XML100_1141_14,100,0,264,None,22351.0,100.0,0.000011
My-Euristich,XML100_1141_15,100,0,185,None,30393.0,100.0,0.000006
My-Euristich,XML100_1141_16,100,0,181,None,34478.0,100.0,0.000014
My-Euristich,XML100_1141_17,100,0,192,None,31875.0,100.0,0.000017
My-Euristich,XML100_1141_18,100,0,197,None,30771.0,100.0,0.000008
My-Euristich,XML100_1141_19,100,0,240,None,26048.0,100.0,0.000012
My-Euristich,XML100_1141_20,100,0,177,None,26026.0,100.0,0.000008
My-Euristich,XML100_1141_21,100,0,198,None,31577.0,100.0,0.000014
My-Euristich,XML100_1141_22,100,0,222,None,28976.0,100.0,0.000006
My-Euristich,XML100_1141_23,100,0,261,None,27572.0,100.0,0.000007
My-Euristich,XML100_1141_24,100,0,219,None,28272.0,100.0,0.000005
My-Euristich,XML100_1141_25,100,0,163,None,37226.0,100.0,0.000029
My-Euristich,XML100_1141_26,100,0,210,None,28572.0,100.0,0.000008
My-Euristich,XML100_1141_27,100,0,182,None,31983.0,100.0,0.000006
My-Euristich,XML100_1142_01,100,0,347,None,17779.0,100.0,0.000006
My-Euristich,XML100_1142_02,100,0,384,None,21178.0,100.0,0.000014
My-Euristich,XML100_1142_03,100,0,365,None,16955.0,100.0,0.000007
My-Euristich,XML100_1142_04,100,0,392,None,19309.0,100.0,0.000007
My-Euristich,XML100_1142_05,100,0,348,None,17273.0,100.0,0.000006
My-Euristich,XML100_1142_06,100,0,275,None,22916.0,100.0,0.000007
My-Euristich,XML100_1142_07,100,0,263,None,24770.0,100.0,0.000036
My-Euristich,XML100_1142_08,100,0,356,None,18802.0,100.0,0.000012
My-Euristich,XML100_1142_09,100,0,288,None,20802.0,100.0,0.000007
My-Euristich,XML100_1142_10,100,0,351,None,17271.0,100.0,0.000008
My-Euristich,XML100_1142_11,100,0,248,None,21583.0,100.0,0.000012
My-Euristich,XML100_1142_12,100,0,380,None,16033.0,100.0,0.000011
My-Euristich,XML100_1142_13,100,0,287,None,25287.0,100.0,0.000007
My-Euristich,XML100_1142_14,100,0,404,None,18269.0,100.0,0.000007
My-Euristich,XML100_1142_15,100,0,403,None,20234.0,100.0,0.000012
My-Euristich,XML100_1142_16,100,0,263,None,22872.0,100.0,0.000013
My-Euristich,XML100_1142_17,100,0,265,None,27107.0,100.0,0.000006
My-Euristich,XML100_1142_18,100,0,302,None,22174.0,100.0,0.000006
My-Euristich,XML100_1142_19,100,0,367,None,20871.0,100.0,0.000007
My-Euristich,XML100_1142_20,100,0,357,None,16896.0,100.0,0.000025
My-Euristich,XML100_1142_21,100,0,305,None,19662.0,100.0,0.000007
My-Euristich,XML100_1142_22,100,0,309,None,17973.0,100.0,0.000006
My-Euristich,XML100_1142_23,100,0,341,None,19007.0,100.0,0.000015
My-Euristich,XML100_1142_24,100,0,375,None,16329.0,100.0,0.000011
My-Euristich,XML100_1142_25,100,0,253,None,25776.0,100.0,0.000010
My-Euristich,XML100_1142_26,100,0,359,None,23828.0,100.0,0.000007
My-Euristich,XML100_1142_27,100,0,381,None,21749.0,100.0,0.000007
My-Euristich,XML100_1143_01,100,0,493,None,16243.0,100.0,0.000010
My-Euristich,XML100_1143_02,100,0,404,None,16336.0,100.0,0.000012
My-Euristich,XML100_1143_03,100,0,594,None,15506.0,100.0,0.000007
My-Euristich,XML100_1143_04,100,0,497,None,15424.0,100.0,0.000006
My-Euristich,XML100_1143_05,100,0,589,None,14581.0,100.0,0.000012
My-Euristich,XML100_1143_06,100,0,487,None,16767.0,100.0,0.000019
My-Euristich,XML100_1143_07,100,0,488,None,13266.0,100.0,0.000007
My-Euristich,XML100_1143_08,100,0,503,None,14137.0,100.0,0.000006
My-Euristich,XML100_1143_09,100,0,427,None,17142.0,100.0,0.000006
My-Euristich,XML100_1143_10,100,0,491,None,16685.0,100.0,0.000029
My-Euristich,XML100_1143_11,100,0,586,None,16448.0,100.0,0.000007
My-Euristich,XML100_1143_12,100,0,460,None,15938.0,100.0,0.000006
My-Euristich,XML100_1143_13,100,0,523,None,13399.0,100.0,0.000006
My-Euristich,XML100_1143_14,100,0,418,None,16603.0,100.0,0.000006
My-Euristich,XML100_1143_15,100,0,460,None,17342.0,100.0,0.000007
My-Euristich,XML100_1143_16,100,0,434,None,15028.0,100.0,0.000012
My-Euristich,XML100_1143_17,100,0,415,None,16092.0,100.0,0.000008
My-Euristich,XML100_1143_18,100,0,597,None,12390.0,100.0,0.000005
My-Euristich,XML100_1143_19,100,0,624,None,16113.0,100.0,0.000016
My-Euristich,XML100_1143_20,100,0,420,None,20466.0,100.0,0.000010
My-Euristich,XML100_1143_21,100,0,455,None,16378.0,100.0,0.000012
My-Euristich,XML100_1143_22,100,0,586,None,15667.0,100.0,0.000005
My-Euristich,XML100_1143_23,100,0,616,None,15934.0,100.0,0.000007
My-Euristich,XML100_1143_24,100,0,456,None,14536.0,100.0,0.000021
My-Euristich,XML100_1143_25,100,0,564,None,12742.0,100.0,0.000006
My-Euristich,XML100_1143_26,100,0,496,None,16007.0,100.0,0.000005
My-Euristich,XML100_1143_27,100,0,518,None,16824.0,100.0,0.000005
My-Euristich,XML100_1144_01,100,0,641,None,14895.0,100.0,0.000017
My-Euristich,XML100_1144_02,100,0,832,None,13703.0,100.0,0.000007
My-Euristich,XML100_1144_03,100,0,615,None,17256.0,100.0,0.000006
My-Euristich,XML100_1144_04,100,0,757,None,10623.0,100.0,0.000005
My-Euristich,XML100_1144_05,100,0,629,None,12321.0,100.0,0.000010
My-Euristich,XML100_1144_06,100,0,755,None,13613.0,100.0,0.000011
My-Euristich,XML100_1144_07,100,0,700,None,12589.0,100.0,0.000006
My-Euristich,XML100_1144_08,100,0,768,None,13345.0,100.0,0.000006
My-Euristich,XML100_1144_09,100,0,755,None,13053.0,100.0,0.000006
My-Euristich,XML100_1144_10,100,0,693,None,10716.0,100.0,0.000038
My-Euristich,XML100_1144_11,100,0,635,None,12853.0,100.0,0.000007
My-Euristich,XML100_1144_12,100,0,705,None,12301.0,100.0,0.000007
My-Euristich,XML100_1144_13,100,0,643,None,14603.0,100.0,0.000006
My-Euristich,XML100_1144_14,100,0,607,None,12192.0,100.0,0.000010
My-Euristich,XML100_1144_15,100,0,916,None,12554.0,100.0,0.000008
My-Euristich,XML100_1144_16,100,0,631,None,12783.0,100.0,0.000008
My-Euristich,XML100_1144_17,100,0,632,None,13735.0,100.0,0.000006
My-Euristich,XML100_1144_18,100,0,779,None,10704.0,100.0,0.000017
My-Euristich,XML100_1144_19,100,0,614,None,15113.0,100.0,0.000010
My-Euristich,XML100_1144_20,100,0,779,None,13203.0,100.0,0.000008
My-Euristich,XML100_1144_21,100,0,814,None,10799.0,100.0,0.000005
My-Euristich,XML100_1144_22,100,0,808,None,11398.0,100.0,0.000005
My-Euristich,XML100_1144_23,100,0,647,None,11808.0,100.0,0.000028
My-Euristich,XML100_1144_24,100,0,654,None,12066.0,100.0,0.000008
My-Euristich,XML100_1144_25,100,0,727,None,11758.0,100.0,0.000006
My-Euristich,XML100_1144_26,100,0,704,None,13882.0,100.0,0.000007
My-Euristich,XML100_1144_27,100,0,738,None,13233.0,100.0,0.000006
My-Euristich,XML100_1145_01,100,0,994,None,10169.0,100.0,0.000012
My-Euristich,XML100_1145_02,100,0,1258,None,9995.0,100.0,0.000006
My-Euristich,XML100_1145_03,100,0,864,None,11156.0,100.0,0.000006
My-Euristich,XML100_1145_04,100,0,847,None,10373.0,100.0,0.000006
My-Euristich,XML100_1145_05,100,0,1018,None,11102.0,100.0,0.000014
My-Euristich,XML100_1145_06,100,0,1040,None,11065.0,100.0,0.000006
My-Euristich,XML100_1145_07,100,0,1136,None,10052.0,100.0,0.000006
My-Euristich,XML100_1145_08,100,0,954,None,9731.0,100.0,0.000008
My-Euristich,XML100_1145_09,100,0,997,None,9646.0,100.0,0.000012
My-Euristich,XML100_1145_10,100,0,1186,None,9262.0,100.0,0.000010
My-Euristich,XML100_1145_11,100,0,1117,None,9373.0,100.0,0.000011
My-Euristich,XML100_1145_12,100,0,816,None,10666.0,100.0,0.000005
My-Euristich,XML100_1145_13,100,0,1256,None,10055.0,100.0,0.000007
My-Euristich,XML100_1145_14,100,0,1211,None,9362.0,100.0,0.000011
My-Euristich,XML100_1145_15,100,0,946,None,10705.0,100.0,0.000007
My-Euristich,XML100_1145_16,100,0,943,None,11920.0,100.0,0.000006
My-Euristich,XML100_1145_17,100,0,1263,None,10345.0,100.0,0.000005
My-Euristich,XML100_1145_18,100,0,850,None,10330.0,100.0,0.000009
My-Euristich,XML100_1145_19,100,0,1113,None,9765.0,100.0,0.000014
My-Euristich,XML100_1145_20,100,0,1055,None,10128.0,100.0,0.000006
My-Euristich,XML100_1145_21,100,0,925,None,11524.0,100.0,0.000005
My-Euristich,XML100_1145_22,100,0,988,None,11448.0,100.0,0.000005
My-Euristich,XML100_1145_23,100,0,979,None,10716.0,100.0,0.000015
My-Euristich,XML100_1145_24,100,0,1149,None,9355.0,100.0,0.000006
My-Euristich,XML100_1145_25,100,0,858,None,11388.0,100.0,0.000005
My-Euristich,XML100_1145_26,100,0,936,None,10194.0,100.0,0.000005
My-Euristich,XML100_1145_27,100,0,1083,None,10646.0,100.0,0.000006
My-Euristich,XML100_1146_01,100,0,2493,None,8503.0,100.0,0.000007
My-Euristich,XML100_1146_02,100,0,1385,None,9781.0,100.0,0.000006
My-Euristich,XML100_1146_03,100,0,1324,None,8967.0,100.0,0.000009
My-Euristich,XML100_1146_04,100,0,1473,None,9146.0,100.0,0.000005
My-Euristich,XML100_1146_05,100,0,1571,None,10512.0,100.0,0.000026
My-Euristich,XML100_1146_06,100,0,2165,None,8813.0,100.0,0.000008
My-Euristich,XML100_1146_07,100,0,1252,None,8987.0,100.0,0.000006
My-Euristich,XML100_1146_08,100,0,1673,None,9149.0,100.0,0.000005
My-Euristich,XML100_1146_09,100,0,1616,None,9693.0,100.0,0.000008
My-Euristich,XML100_1146_10,100,0,1755,None,8636.0,100.0,0.000011
My-Euristich,XML100_1146_11,100,0,2215,None,8571.0,100.0,0.000006
My-Euristich,XML100_1146_12,100,0,2426,None,8461.0,100.0,0.000007
My-Euristich,XML100_1146_13,100,0,2063,None,8542.0,100.0,0.000007
My-Euristich,XML100_1146_14,100,0,2257,None,8052.0,100.0,0.000015
My-Euristich,XML100_1146_15,100,0,2537,None,8359.0,100.0,0.000007
My-Euristich,XML100_1146_16,100,0,1604,None,8801.0,100.0,0.000006
My-Euristich,XML100_1146_17,100,0,1839,None,8894.0,100.0,0.000005
My-Euristich,XML100_1146_18,100,0,1793,None,8269.0,100.0,0.000013
My-Euristich,XML100_1146_19,100,0,1788,None,8690.0,100.0,0.000007
My-Euristich,XML100_1146_20,100,0,1374,None,10166.0,100.0,0.000006
My-Euristich,XML100_1146_21,100,0,1670,None,8807.0,100.0,0.000006
My-Euristich,XML100_1146_22,100,0,1669,None,8478.0,100.0,0.000022
My-Euristich,XML100_1146_23,100,0,1943,None,8460.0,100.0,0.000010
My-Euristich,XML100_1146_24,100,0,1480,None,9108.0,100.0,0.000006
My-Euristich,XML100_1146_25,100,0,1989,None,8565.0,100.0,0.000005
My-Euristich,XML100_1146_26,100,0,2679,None,8419.0,100.0,0.000005
My-Euristich,XML100_1146_27,100,0,1802,None,8456.0,100.0,0.000019
My-Euristich,XML100_1151_01,100,0,271,None,28050.0,100.0,0.000007
My-Euristich,XML100_1151_02,100,0,315,None,30168.0,100.0,0.000006
My-Euristich,XML100_1151_03,100,0,311,None,32983.0,100.0,0.000006
My-Euristich,XML100_1151_04,100,0,302,None,30120.0,100.0,0.000006
My-Euristich,XML100_1151_05,100,0,299,None,34554.0,100.0,0.000014
My-Euristich,XML100_1151_06,100,0,275,None,28007.0,100.0,0.000006
My-Euristich,XML100_1151_07,100,0,245,None,51004.0,100.0,0.000006
My-Euristich,XML100_1151_08,100,0,332,None,31527.0,100.0,0.000009
My-Euristich,XML100_1151_09,100,0,342,None,23616.0,100.0,0.000019
My-Euristich,XML100_1151_10,100,0,236,None,31542.0,100.0,0.000007
My-Euristich,XML100_1151_11,100,0,339,None,28534.0,100.0,0.000008
My-Euristich,XML100_1151_12,100,0,312,None,34365.0,100.0,0.000016
My-Euristich,XML100_1151_13,100,0,342,None,28571.0,100.0,0.000009
My-Euristich,XML100_1151_14,100,0,237,None,38011.0,100.0,0.000006
My-Euristich,XML100_1151_15,100,0,318,None,26403.0,100.0,0.000006
My-Euristich,XML100_1151_16,100,0,362,None,21700.0,100.0,0.000007
My-Euristich,XML100_1151_17,100,0,261,None,29815.0,100.0,0.000013
My-Euristich,XML100_1151_18,100,0,357,None,22102.0,100.0,0.000006
My-Euristich,XML100_1151_19,100,0,285,None,28023.0,100.0,0.000005
My-Euristich,XML100_1151_20,100,0,232,None,49495.0,100.0,0.000005
My-Euristich,XML100_1151_21,100,0,301,None,25461.0,100.0,0.000010
My-Euristich,XML100_1151_22,100,0,337,None,23867.0,100.0,0.000013
My-Euristich,XML100_1151_23,100,0,254,None,28738.0,100.0,0.000006
My-Euristich,XML100_1151_24,100,0,256,None,33216.0,100.0,0.000005
My-Euristich,XML100_1151_25,100,0,290,None,33111.0,100.0,0.000007
My-Euristich,XML100_1151_26,100,0,236,None,46188.0,100.0,0.000012
My-Euristich,XML100_1151_27,100,0,278,None,32424.0,100.0,0.000006
My-Euristich,XML100_1152_01,100,0,565,None,16457.0,100.0,0.000022
My-Euristich,XML100_1152_02,100,0,510,None,16498.0,100.0,0.000005
My-Euristich,XML100_1152_03,100,0,447,None,25067.0,100.0,0.000008
My-Euristich,XML100_1152_04,100,0,506,None,23047.0,100.0,0.000009
My-Euristich,XML100_1152_05,100,0,583,None,20845.0,100.0,0.000006
My-Euristich,XML100_1152_06,100,0,454,None,24468.0,100.0,0.000021
My-Euristich,XML100_1152_07,100,0,425,None,25848.0,100.0,0.000007
My-Euristich,XML100_1152_08,100,0,572,None,21376.0,100.0,0.000013
My-Euristich,XML100_1152_09,100,0,510,None,22022.0,100.0,0.000006
My-Euristich,XML100_1152_10,100,0,592,None,17323.0,100.0,0.000006
My-Euristich,XML100_1152_11,100,0,491,None,19207.0,100.0,0.000006
My-Euristich,XML100_1152_12,100,0,412,None,25682.0,100.0,0.000030
My-Euristich,XML100_1152_13,100,0,595,None,22261.0,100.0,0.000007
My-Euristich,XML100_1152_14,100,0,561,None,21504.0,100.0,0.000007
